game_id,week,season_type,posteam,defteam,qtr,down,drive_no,play_no,play_type,playType,desc,epa,success,wp,t_last_play,t_next_play,t_last_down,t_next_down,seq_as_start,seq_as_end
2025_01_ARI_NO,1,REG,NO,ARI,3,1,6,11,pass,Pass,(4:52) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave.,-0.4769427616847679,0,0.2972325384616852,Run,Run,2,2,Pass-Run,Run-Pass
2025_01_ARI_NO,1,REG,NO,ARI,3,2,6,12,run,Run,"(4:45) (No Huddle, Shotgun) 41-A.Kamara left guard to ARI 20 for 5 yards (25-Z.Collins; 34-J.Thompson).",-0.12729952996596694,0,0.291818767786026,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_ARI_NO,1,REG,NO,ARI,3,3,6,13,pass,Pass,(4:03) (Shotgun) 2-S.Rattler pass incomplete deep right to 22-R.Shaheed (0-W.Johnson).,-1.6301855649921309,0,0.2793310284614563,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_ARI_NO,1,REG,NO,ARI,3,1,7,1,run,Run,(:53) 5-K.Miller up the middle to NO 30 for 3 yards (55-D.Stills).,-0.3662309139035642,0,0.1702599972486496,NA,Run,NA,1,Run-Run,NA
2025_01_ARI_NO,1,REG,NO,ARI,3,1,7,2,run,Run,(:20) (Shotgun) 5-K.Miller right end to NO 38 for 1 yard (55-D.Stills).,-0.5537550179287791,0,0.19643187522888184,Run,Pass,1,2,Run-Pass,Run-Run
2025_01_ARI_NO,1,REG,NO,ARI,4,2,7,4,pass,Pass,(15:00) (Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to NO 39 for 1 yard (2-Ma.Wilson).,-0.8626667549833655,0,0.17567023634910583,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,3,7,5,pass,Pass,(14:38) (Shotgun) 2-S.Rattler pass short left to 83-J.Johnson to NO 40 for 6 yards (42-D.Taylor-Demerson).,-0.7735809087753296,0,0.14976108074188232,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,8,1,pass,Pass,(9:09) (Shotgun) 2-S.Rattler pass incomplete short right to 12-C.Olave (16-M.Melton).,-0.5911574801430106,0,0.11235158890485764,NA,Pass,NA,2,Pass-Pass,NA
2025_01_ARI_NO,1,REG,NO,ARI,4,2,8,2,pass,Pass,(9:04) (Shotgun) 2-S.Rattler pass incomplete short left to 12-C.Olave (0-W.Johnson). NO-12-C.Olave was injured during the play.,-0.7338894885033369,0,0.09869296848773956,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,3,8,3,pass,Pass,(9:01) (Shotgun) 2-S.Rattler pass incomplete short middle to 10-B.Cooks (42-D.Taylor-Demerson).,-0.8525878603104502,0,0.0809655711054802,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,9,1,pass,Pass,(4:34) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to NO 42 for 6 yards (3-B.Baker). ** Injury Update: NO-12-C.Olave has returned to the game.,-9.311832254752517e-4,0,0.07469604909420013,NA,Pass,NA,2,Pass-Pass,NA
2025_01_ARI_NO,1,REG,NO,ARI,4,2,9,2,pass,Pass,"(4:16) (No Huddle, Shotgun) 2-S.Rattler pass deep left to 83-J.Johnson to ARI 37 for 21 yards (42-D.Taylor-Demerson).",1.6412437769467942,1,0.07427775114774704,Pass,Pass,1,1,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,9,3,pass,Pass,"(3:52) (No Huddle, Shotgun) 2-S.Rattler pass short left to 22-R.Shaheed to ARI 32 for 5 yards (16-M.Melton, 3-B.Baker).",0.07638472010148689,1,0.11278899013996124,Pass,Pass,2,2,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,2,9,4,pass,Pass,"(3:29) (No Huddle, Shotgun) 2-S.Rattler pass short right to 14-D.Vele ran ob at ARI 19 for 13 yards.",1.0998746248078533,1,0.10040080547332764,Pass,Pass,1,1,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,9,5,run,Pass,"(3:24) (Shotgun) 2-S.Rattler scrambles up the middle to ARI 7 for 12 yards (2-Ma.Wilson). PENALTY on ARI-16-M.Melton, Defensive Holding, 4 yards, enforced at ARI 7.",1.6075365016586147,1,0.13585279881954193,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,9,6,pass,Pass,(3:17) (Shotgun) 2-S.Rattler pass incomplete short middle to 14-D.Vele (2-Ma.Wilson).,-0.3755070921324659,0,0.15877725183963776,Pass,Run,1,2,Pass-Run,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,2,9,7,run,Run,"(3:13) (Shotgun) 41-A.Kamara up the middle to ARI 5 for -2 yards (2-Ma.Wilson, 55-D.Stills).",-1.3784453074040357,0,0.1511886566877365,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_ARI_NO,1,REG,NO,ARI,4,3,9,8,pass,Pass,"(2:53) (No Huddle, Shotgun) 2-S.Rattler pass incomplete short right.",-1.547518397856038,0,0.08117011189460754,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,10,1,pass,Pass,"(1:49) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 47 for 11 yards (42-D.Taylor-Demerson). The Replay Official reviewed the pass completion ruling, and the play was REVERSED. (Shotgun) 2-S.Rattler pass incomplete short middle to 12-C.Olave (42-D.Taylor-Demerson).",-0.3509025126695633,0,0.09977260231971741,NA,Pass,NA,2,Pass-Pass,NA
2025_01_ARI_NO,1,REG,NO,ARI,4,2,10,2,run,Pass,(1:45) (Shotgun) 2-S.Rattler scrambles right tackle to ARI 49 for 9 yards (93-C.Campbell).,0.5396527596749365,1,0.0809173434972763,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,3,10,3,pass,Pass,"(1:25) (No Huddle, Shotgun) 2-S.Rattler pass short right to 10-B.Cooks ran ob at ARI 43 for 6 yards (3-B.Baker).",0.4877676985342987,1,0.09824834764003754,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,1,10,4,pass,Pass,(1:20) (Shotgun) 2-S.Rattler pass short right to 83-J.Johnson to ARI 38 for 5 yards (16-M.Melton; 3-B.Baker).,0.11139434116194025,1,0.14099547266960144,Pass,Pass,3,2,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,2,10,5,pass,Pass,"(1:02) (No Huddle, Shotgun) 2-S.Rattler pass short middle to 41-A.Kamara to ARI 33 for 5 yards (21-G.Williams).",0.3426096609327942,1,0.12075118720531464,Pass,Pass,1,2,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,2,10,6,pass,Pass,(:48) (Shotgun) 2-S.Rattler pass incomplete deep left to 22-R.Shaheed.,-0.29847116890596226,0,0.10676626116037369,Pass,Pass,2,3,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,3,10,7,pass,Pass,(:43) (Shotgun) 2-S.Rattler pass short middle to 12-C.Olave to ARI 24 for 9 yards (42-D.Taylor-Demerson).,-0.07506325899157673,0,0.09130411595106125,Pass,Pass,2,4,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,4,10,8,pass,Pass,"(:26) (No Huddle, Shotgun) 2-S.Rattler pass short right to 22-R.Shaheed to ARI 18 for 6 yards (0-W.Johnson).",0.6139797169016674,1,0.10189420729875565,Pass,Pass,3,2,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,2,10,9,pass,Pass,(:13) (Shotgun) 2-S.Rattler pass incomplete deep right to 83-J.Johnson.,-0.30918887350708246,0,0.11706484109163284,Pass,Pass,4,3,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,3,10,10,pass,Pass,"(:09) (Shotgun) 2-S.Rattler pass incomplete deep left to 83-J.Johnson (3-B.Baker, 34-J.Thompson).",-0.14417833063635044,0,0.11174283921718597,Pass,Pass,2,4,Pass-Pass,Pass-Pass
2025_01_ARI_NO,1,REG,NO,ARI,4,4,10,11,pass,Pass,(:04) (Shotgun) 2-S.Rattler pass incomplete deep left to 12-C.Olave.,-2.5252382940088864,0,0.08105966448783875,Pass,NA,3,NA,Pass-NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,1,1,run,Run,(11:14) 22-D.Henry right tackle to BAL 37 for 6 yards (91-E.Oliver).,0.30600411142222583,1,0.3067246079444885,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,1,2,1,2,run,Run,"(10:53) (No Huddle, Shotgun) 22-D.Henry left guard to BAL 38 for 1 yard (50-G.Rousseau).",-0.7746974683832377,0,0.3160623013973236,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,1,3,1,3,pass,Pass,(10:10) (Shotgun) 8-L.Jackson pass short left to 43-J.Hill pushed ob at BAL 41 for 3 yards (47-C.Benford).,1.1277880899142474,1,0.3013356029987335,Run,Pass,2,1,Pass-Pass,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,1,4,pass,Pass,(9:29) (Shotgun) 8-L.Jackson pass short left to 89-M.Andrews to BAL 46 for 5 yards (24-C.Bishop).,0.1806112618651241,1,0.3305272161960602,Pass,Run,3,2,Pass-Run,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,2,1,5,run,Run,(8:55) 22-D.Henry right tackle to BAL 48 for 2 yards (47-C.Benford).,-0.510644385125488,0,0.328039288520813,Pass,Run,1,3,Run-Run,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,1,3,1,6,run,Run,(8:19) (Shotgun) 8-L.Jackson left end to BUF 41 for 11 yards (43-D.Strong).,1.6530959396623075,1,0.30585572123527527,Run,Pass,2,1,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,1,7,pass,Pass,(7:37) 8-L.Jackson pass short right to 22-D.Henry to BUF 28 for 13 yards (9-T.Rapp; 42-D.Williams).,0.8707738592056558,1,0.3421325385570526,Run,Run,3,1,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,1,8,run,Run,(6:55) 43-J.Hill left guard to BUF 27 for 1 yard (91-E.Oliver).,-0.42541688855271786,0,0.3736298084259033,Pass,Pass,1,1,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,1,9,pass,Pass,(5:40) (Shotgun) 8-L.Jackson pass incomplete deep right to 4-Z.Flowers [56-J.Solomon].,-0.4696541599696502,0,0.3863084316253662,Run,Run,1,2,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,2,1,10,run,Run,(5:32) (Shotgun) 4-Z.Flowers right end to BUF 14 for 8 yards (24-C.Bishop).,0.38767383282538503,1,0.3730310797691345,Pass,Pass,1,3,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,1,3,1,11,pass,Pass,(4:34) (Shotgun) 8-L.Jackson sacked at BUF 34 for -15 yards (91-E.Oliver).,-2.436667535792264,0,0.35787954926490784,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,2,1,run,Run,(1:39) 22-D.Henry right guard to BAL 26 for 11 yards (47-C.Benford; 9-T.Rapp).,0.7862609447911382,1,0.36085566878318787,NA,Pass,NA,1,Run-Pass,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,2,2,pass,Pass,(:59) (Shotgun) 8-L.Jackson pass deep right to 4-Z.Flowers to BAL 46 for 20 yards (47-C.Benford).,1.3464535942766815,1,0.37904492020606995,Run,Run,1,1,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,1,1,2,3,run,Run,(:19) 22-D.Henry right guard to BAL 48 for 2 yards (47-C.Benford; 8-T.Bernard).,-0.4393114987760782,0,0.4060242474079132,Pass,Pass,1,2,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,2,2,5,pass,Pass,(15:00) (Shotgun) 8-L.Jackson pass short middle to 7-R.Bateman to BUF 47 for 5 yards (9-T.Rapp).,-0.018798332195729017,0,0.38985753059387207,Run,Run,1,3,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,2,3,2,6,run,Run,(14:18) (Shotgun) 8-L.Jackson left end ran ob at BUF 30 for 17 yards (9-T.Rapp).,1.9710368093801662,1,0.3939782977104187,Pass,Run,2,1,Run-Run,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,2,7,run,Run,"(13:41) 22-D.Henry right tackle for 30 yards, TOUCHDOWN.",3.17897840810474,1,0.4875410497188568,Run,NA,3,NA,Run-NA,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,3,1,pass,Pass,(12:03) (Shotgun) 8-L.Jackson pass short right to 7-R.Bateman to BAL 36 for 5 yards (47-C.Benford).,0.16071928152814507,1,0.6417579650878906,NA,Run,NA,2,Pass-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,2,2,3,2,run,Run,(11:22) (Shotgun) 22-D.Henry right tackle to BUF 15 for 49 yards (43-D.Strong).,3.3832048390759155,1,0.6520038843154907,Pass,Run,1,1,Run-Run,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,3,3,run,Run,(10:31) (Shotgun) 26-R.Ali up the middle to BUF 10 for 5 yards (58-M.Milano).,-0.014282658055890352,0,0.7139613032341003,Run,Run,2,2,Run-Run,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,2,3,4,run,Run,"(9:51) (Shotgun) 8-L.Jackson left tackle for 10 yards, TOUCHDOWN.",2.1754055823548697,1,0.708159327507019,Run,NA,1,NA,Run-NA,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,4,1,run,Run,(2:43) (Shotgun) 22-D.Henry right guard to BUF 37 for 17 yards (9-T.Rapp).,1.0350343972095288,1,0.7892225384712219,NA,Run,NA,1,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,4,2,run,Run,"(2:03) (No Huddle, Shotgun) 22-D.Henry up the middle to BUF 32 for 5 yards (57-A.Epenesa).",0.2657766842166893,1,0.8163207769393921,Run,Pass,1,2,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,2,4,3,pass,Pass,(1:58) (Shotgun) 8-L.Jackson pass incomplete short middle to 7-R.Bateman (50-G.Rousseau).,-0.6408812971785665,0,0.817114531993866,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,2,3,4,4,pass,Pass,(1:53) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BUF 17 for 15 yards (39-C.Lewis).,1.7404886628501117,1,0.8004694581031799,Pass,Run,2,1,Pass-Run,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,2,1,4,5,run,Run,"(1:46) (Shotgun) 43-J.Hill left tackle to BUF 23 for -6 yards (97-J.Bosa). FUMBLES (97-J.Bosa), and recovers at BUF 29. 43-J.Hill to BUF 32 for -3 yards (8-T.Bernard).",-2.215520252007991,0,0.8355669975280762,Pass,Pass,3,2,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,2,2,4,6,pass,Pass,(1:38) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BUF 31 for 1 yard (97-J.Bosa).,-0.9636310747591779,0,0.8178295493125916,Run,Run,1,3,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,2,3,4,7,run,Run,(1:31) (Shotgun) 8-L.Jackson left tackle to BUF 31 for no gain (91-E.Oliver).,0.6217339894274605,1,0.7990304231643677,Pass,NA,2,NA,Run-NA,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,3,1,5,1,run,Run,(15:00) 22-D.Henry left tackle to BAL 38 for 3 yards (50-G.Rousseau).,-0.13009885791689157,0,0.7529080510139465,NA,Pass,NA,2,Run-Pass,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,3,2,5,2,pass,Pass,(14:17) (Shotgun) 8-L.Jackson sacked at BAL 38 for 0 yards (58-M.Milano).,-0.8295157006941736,0,0.745402455329895,Run,Pass,1,3,Pass-Pass,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,3,3,5,3,pass,Pass,(13:42) (Shotgun) 8-L.Jackson pass deep middle to 4-Z.Flowers to BUF 23 for 39 yards (9-T.Rapp).,4.150620948057622,1,0.7247252464294434,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,3,1,5,4,pass,Pass,"(12:54) (Shotgun) 8-L.Jackson pass short left to 4-Z.Flowers for 23 yards, TOUCHDOWN.",2.536546708084643,1,0.8217058777809143,Pass,NA,3,NA,Pass-NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,3,1,6,1,run,Run,(7:42) (Shotgun) 22-D.Henry up the middle to BAL 38 for 5 yards (7-Ta.Johnson).,0.04929971229285002,1,0.844755232334137,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,3,2,6,2,run,Run,(7:04) (Shotgun) 22-D.Henry left guard to BAL 33 for -5 yards (91-E.Oliver).,-1.3817740948870778,0,0.8496993780136108,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,3,3,6,3,pass,Pass,(6:30) (Shotgun) 8-L.Jackson pass incomplete deep right to 7-R.Bateman.,-1.3218423062935472,0,0.81777024269104,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,3,1,7,1,pass,Pass,(2:42) 8-L.Jackson pass short right to 4-Z.Flowers pushed ob at BUF 32 for 36 yards (24-C.Bishop).,2.375925027183257,1,0.8483911156654358,NA,Run,NA,1,Pass-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,3,1,7,2,run,Run,(1:58) 22-D.Henry right tackle to BUF 29 for 3 yards (42-D.Williams).,-0.16452417592518032,0,0.8851836919784546,Pass,Pass,1,2,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,3,2,7,3,pass,Pass,"(1:14) (Shotgun) 8-L.Jackson pass deep right to 10-D.Hopkins for 29 yards, TOUCHDOWN.",3.4223468935815617,1,0.8816030025482178,Run,NA,1,NA,Pass-NA,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,8,1,pass,Pass,(12:45) (Shotgun) 8-L.Jackson pass incomplete short right to 4-Z.Flowers.,-0.5404419265687466,0,0.9024890661239624,NA,Pass,NA,2,Pass-Pass,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,4,2,8,2,pass,Pass,(12:40) (Shotgun) 8-L.Jackson pass incomplete short right to 43-J.Hill.,-0.7458755024708807,0,0.888841986656189,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,4,3,8,3,run,Pass,(12:37) (Shotgun) 8-L.Jackson scrambles right end to BUF 46 for 19 yards (8-T.Bernard).,2.562597369775176,1,0.8813372850418091,Pass,Run,2,1,Pass-Run,Pass-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,8,4,run,Run,"(11:50) 22-D.Henry left tackle for 46 yards, TOUCHDOWN.",4.2500266074202955,1,0.9191485047340393,Pass,NA,3,NA,Run-NA,Pass-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,9,1,run,Run,(9:18) 22-D.Henry right end to BAL 38 for 3 yards (58-M.Milano).,-0.132873805006966,0,0.9899351000785828,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,4,2,9,2,run,Run,(8:37) 22-D.Henry left tackle to BAL 37 for -1 yards (92-D.Jones).,-0.6862774544861168,0,0.9881630539894104,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,4,3,9,3,pass,Pass,"(7:56) (Shotgun) 8-L.Jackson pass short middle to 4-Z.Flowers to BAL 41 for 9 yards (7-Ta.Johnson). Penalty on BAL-4-Z.Flowers, Illegal Motion, declined.",-0.3595067961141467,0,0.991407573223114,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,10,1,run,Run,(3:50) (Shotgun) 8-L.Jackson left end to BAL 41 for 13 yards (24-C.Bishop).,0.7065686088753864,1,0.9552508592605591,NA,Run,NA,1,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,10,2,run,Run,"(3:10) 66-B.Cleveland reported in as eligible. 22-D.Henry left tackle to BAL 38 for -3 yards (91-E.Oliver). FUMBLES (91-E.Oliver), touched at BAL 32, RECOVERED by BUF-8-T.Bernard at BAL 30.",-5.2821719101048075,0,0.9631443619728088,Run,NA,1,NA,Run-NA,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,4,1,11,1,run,Run,(1:51) 22-D.Henry left end to BAL 32 for 1 yard (50-G.Rousseau).,-0.2657899585319683,0,0.8602956533432007,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BAL,BUF,4,2,11,2,run,Run,(1:45) (Shotgun) 4-Z.Flowers right end to BAL 32 for no gain (58-M.Milano).,-0.42280007945373654,0,0.8664208054542542,Run,Pass,1,3,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BAL,BUF,4,3,11,3,pass,Pass,(1:40) (Shotgun) 8-L.Jackson pass short middle to 10-D.Hopkins to BAL 38 for 6 yards (47-C.Benford) [91-E.Oliver].,-0.7870391167234629,0,0.8672614693641663,Run,NA,2,NA,Pass-NA,Run-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,1,1,1,1,pass,Pass,(14:54) (Shotgun) 17-J.Allen pass short right to 88-D.Knox to BAL 42 for 8 yards (14-K.Hamilton).,0.4441046908032149,1,0.5844466686248779,NA,Run,NA,2,Pass-Run,NA
2025_01_BAL_BUF,1,REG,BUF,BAL,1,2,1,2,run,Run,(14:13) 4-J.Cook right guard to BAL 39 for 3 yards (24-M.Starks).,0.25493822945281863,1,0.5943055152893066,Pass,Run,1,1,Run-Run,Pass-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,1,1,1,3,run,Run,(13:33) (Shotgun) 17-J.Allen left tackle to BAL 36 for 3 yards (92-N.Madubuike).,-0.24191475077532232,0,0.6152442693710327,Run,Pass,2,2,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,1,2,1,4,pass,Pass,(12:50) (Shotgun) 17-J.Allen pass incomplete short left to 10-K.Shakir.,-0.7754669941496104,0,0.6200630068778992,Run,Run,1,3,Pass-Run,Run-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,1,3,1,5,run,Run,(12:44) (Shotgun) 26-Ty.Johnson left end pushed ob at BAL 14 for 17 yards (14-K.Hamilton).,1.5977313196053728,1,0.6201274394989014,Pass,Pass,2,1,Run-Pass,Pass-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,1,1,1,6,pass,Pass,"(12:04) (Shotgun) 17-J.Allen pass short left to 22-R.Davis to BAL 15 for -1 yards (32-T.Simpson, 95-T.Robinson).",-0.8035992130171508,0,0.6681715846061707,Run,Pass,3,2,Pass-Pass,Run-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,1,2,1,7,pass,Pass,"(11:23) (Shotgun) 17-J.Allen pass short middle to 86-D.Kincaid for 15 yards, TOUCHDOWN.",2.5585849243216217,1,0.6381219625473022,Pass,NA,1,NA,Pass-NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,1,1,2,1,run,Run,(3:29) 4-J.Cook up the middle to BUF 44 for 9 yards (14-K.Hamilton; 24-M.Starks).,0.8995239245705307,1,0.6730108261108398,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BUF,BAL,1,2,2,2,run,Run,(2:46) 4-J.Cook left tackle to BUF 44 for no gain (98-T.Jones; 3-C.Awuzie).,-0.6175725020002574,0,0.700698733329773,Run,Run,1,3,Run-Run,Run-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,1,3,2,3,run,Run,"(2:25) (No Huddle, Shotgun) 4-J.Cook left guard to BUF 42 for -2 yards (98-T.Jones, 53-K.Van Noy).",-2.3957678889855742,0,0.6701976656913757,Run,NA,2,NA,Run-NA,Run-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,2,1,3,1,pass,Pass,(13:29) (Shotgun) 17-J.Allen pass incomplete short right to 0-K.Coleman.,-0.5261028534732759,0,0.4297209680080414,NA,Pass,NA,2,Pass-Pass,NA
2025_01_BAL_BUF,1,REG,BUF,BAL,2,2,3,2,pass,Pass,(13:25) (Shotgun) 17-J.Allen pass short right to 5-J.Palmer to BUF 27 for 4 yards (2-N.Wiggins).,-0.17588577046990395,0,0.41069266200065613,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,2,3,3,3,pass,Pass,"(12:45) (Shotgun) 17-J.Allen pass short right to 86-D.Kincaid to BUF 27 for no gain (14-K.Hamilton). FUMBLES (14-K.Hamilton), touched at BUF 28, ball out of bounds at BUF 28.",-1.3481184793636203,0,0.401184618473053,Pass,NA,2,NA,Pass-NA,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,2,1,4,1,run,Run,(9:41) 26-Ty.Johnson right tackle to BUF 37 for 7 yards (14-K.Hamilton; 92-N.Madubuike).,0.31870065932162106,1,0.24424590170383453,NA,Run,NA,2,Run-Run,NA
2025_01_BAL_BUF,1,REG,BUF,BAL,2,2,4,2,run,Run,(9:00) 18-E.Moore right end to BUF 45 for 8 yards (95-T.Robinson).,0.5186441002879292,1,0.2560116648674011,Run,Pass,1,1,Run-Pass,Run-Run
2025_01_BAL_BUF,1,REG,BUF,BAL,2,1,4,3,pass,Pass,(8:15) (Shotgun) 70-A.Anderson reported in as eligible. 17-J.Allen pass incomplete short left to 26-Ty.Johnson (96-B.Washington).,-0.42884620442055166,0,0.2750927209854126,Run,Pass,2,2,Pass-Pass,Run-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,2,2,4,4,pass,Pass,(8:10) (Shotgun) 17-J.Allen pass short right to 4-J.Cook to BUF 46 for 1 yard (3-C.Awuzie; 99-O.Oweh).,-0.673388468567282,0,0.259792298078537,Pass,Pass,1,3,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,2,3,4,5,pass,Pass,(7:31) (Shotgun) 17-J.Allen pass deep left to 0-K.Coleman ran ob at BAL 37 for 17 yards [99-O.Oweh].,2.2130140453809872,1,0.23742865025997162,Pass,Pass,2,1,Pass-Pass,Pass-Pass
2025_01_BAL_BUF,1,REG,BUF,BAL,2,1,4,6,pass,Pass,"(7:08) (No Huddle, Shotgun) 17-J.Allen pass short right to 88-D.Knox pushed ob at BAL 25 for 12 yards (0-R.Smith).",0.7300339032080956,1,0.29218289256095886,Pass,Run,3,1,Pass-Run,Pass-Pass
